"sp","body_mass_median","litter_clutch_size","hab_breadth","diet_inv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_fruit","diet_nect","diet_seed","diet_planto"
"Progne_elegans",50.5125,3.9,6,10,0,0,0,0,0,0,0,0,0
"Progne_modesta",41.98,3.9,10,10,0,0,0,0,0,0,0,0,0
"Progne_murphyi",41.37,3.9,7,10,0,0,0,0,0,0,0,0,0
"Progne_sinaloae",41.3,4.45,1,10,0,0,0,0,0,0,0,0,0
"Progne_subis",52.62,4.79,10,10,0,0,0,0,0,0,0,0,0
"Progne_tapera",32,4,7,10,0,0,0,0,0,0,0,0,0
"Prolemur_simus",2030.41,1,2,0,0,0,0,0,0,1,0,0,9
"Promerops_cafer",34.2075,2,3,4,0,0,0,0,0,0,6,0,0
"Promerops_gurneyi",33.955,2,1,4,0,0,0,0,0,0,6,0,0
"Prometheomys_schaposchnikowi",75,3.4,1,0,0,0,0,0,0,0,0,0,10
"Promops_centralis",29.8,0.99,2,10,0,0,0,0,0,0,0,0,0
"Promops_nasutus",15.5,NA,NA,10,0,0,0,0,0,0,0,0,0
"Pronolagus_crassicaudatus",2180.135,1.5,2,0,0,0,0,0,0,0,0,0,10
"Pronolagus_randensis",2376.47,1.175,3,0,0,0,0,0,0,0,0,0,10
"Pronolagus_rupestris",2097.495,1.875,3,0,0,0,0,0,0,0,0,0,10
"Pronolagus_saundersiae",2347.243333,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Propithecus_candidus",6414.495,1.01,2,0,0,0,0,0,0,3,0,0,7
"Propithecus_coquereli",4189.27,1.005,1,0,0,0,0,0,0,3,0,0,7
"Propithecus_coronatus",3588.26,1.02,1,0,0,0,0,0,0,3,0,0,7
"Propithecus_deckenii",4000,1.02,1,0,0,0,0,0,0,3,0,0,7
"Propithecus_diadema",6568.99,1.01,2,0,0,0,0,0,0,3,0,0,7
"Propithecus_edwardsi",6573.27,1.01,2,0,0,0,0,0,0,4,0,1,5
"Propithecus_perrieri",6414.495,1.01,1,0,0,0,0,0,0,3,0,0,7
"Propithecus_tattersalli",3531.39,NA,2,0,0,0,0,0,0,3,0,0,7
"Propithecus_verreauxi",3588.26,1.02,3,0,0,0,0,0,0,3,0,0,7
"Prosciurillus_abstrusus",162.81721285,NA,1,0,0,0,0,0,0,3,0,3,4
"Prosciurillus_leucomus",187.21721285,NA,2,0,0,0,0,0,0,3,0,3,4
"Prosciurillus_murinus",159.66721285,NA,2,0,0,0,0,0,0,3,0,3,4
"Prosciurillus_rosenbergii",168.42221285,NA,2,0,0,0,0,0,0,3,0,3,4
"Prosciurillus_weberi",176.34721285,NA,1,0,0,0,0,0,0,3,0,3,4
"Prosobonia_parvirostris",36,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prosopeia_personata",163.71,NA,5,2,0,0,0,0,0,3,0,3,2
"Prosopeia_splendens",190.225,3,5,2,0,0,0,0,0,6,0,1,1
"Prosopeia_tabuensis",234.625,3,7,1,0,0,0,0,0,9,0,0,0
"Prosthemadera_novaeseelandiae",106.54,3,4,2,0,0,0,0,0,1,6,1,0
"Proteles_cristata",8139.39,2.64,4,10,0,0,0,0,0,0,0,0,0
"Protochromys_fellowsi",78.99,2.68,1,0,0,0,0,0,0,6,0,0,4
"Protonotaria_citrea",14.625,4.95,4,7,0,0,0,0,0,1,1,1,0
"Protoxerus_aubinnii",427.94,NA,2,0,0,0,0,0,0,3,0,7,0
"Protoxerus_stangeri",630.43,1.4775,3,0,0,0,0,0,0,3,0,7,0
"Prunella_atrogularis",18.7375,4.04,5,7,0,0,0,0,0,0,0,3,0
"Prunella_collaris",39.1925,3.5,6,8,0,0,0,0,0,1,0,1,0
"Prunella_fagani",22.05,3.5,NA,5,0,0,0,0,0,0,0,5,0
"Prunella_fulvescens",18.8,NA,4,6,0,0,0,0,0,1,0,3,0
"Prunella_himalayana",26.1875,NA,2,6,0,0,0,0,0,2,0,2,0
"Prunella_immaculata",20.7125,3.9,2,5,0,0,0,0,0,2,0,3,0
"Prunella_koslowi",17.375,NA,3,6,0,0,0,0,0,1,0,3,0
"Prunella_modularis",20.22,4.9,9,5,0,0,0,0,0,0,0,5,0
"Prunella_montanella",17.225,5,3,7,0,0,0,0,0,0,0,3,0
"Prunella_ocularis",22.5,3.5,2,5,0,0,0,0,0,0,0,5,0
"Prunella_rubeculoides",23.9675,NA,6,5,0,0,0,0,0,0,0,5,0
"Prunella_rubida",16.7,3.5,3,7,0,0,0,0,0,0,0,3,0
"Prunella_strophiata",18.14,3.9,3,6,0,0,0,0,0,2,0,2,0
"Psalidoprocne_albiceps",10.865,NA,8,10,0,0,0,0,0,0,0,0,0
"Psalidoprocne_fuliginosa",12.225,NA,9,10,0,0,0,0,0,0,0,0,0
"Psalidoprocne_nitens",9.8,NA,5,10,0,0,0,0,0,0,0,0,0
"Psalidoprocne_obscura",9.4,NA,5,10,0,0,0,0,0,0,0,0,0
"Psalidoprocne_pristoptera",10.775,NA,13,10,0,0,0,0,0,0,0,0,0
"Psaltria_exilis",4,2.4,2,10,0,0,0,0,0,0,0,0,0
"Psaltriparus_minimus",5.3,6,9,7,0,0,0,0,0,1,0,1,1
"Psammomys_obesus",149.58,3.495,4,0,0,0,0,0,0,0,0,0,10
"Psammomys_vexillaris",114.79,3.5,3,0,0,0,0,0,0,0,0,0,10
"Psarisomus_dalhousiae",67,4.85,5,10,0,0,0,0,0,0,0,0,0
"Psarocolius_angustifrons",229.625,NA,3,4,0,0,0,0,0,4,0,0,2
"Psarocolius_atrovirens",152,NA,2,6,0,0,0,0,0,4,0,0,0
"Psarocolius_bifasciatus",347.85,NA,2,5,0,0,0,0,0,5,0,0,0
"Psarocolius_cassini",383.86,NA,1,5,0,0,0,0,0,5,0,0,0
"Psarocolius_decumanus",213.9,1.5,3,4,0,0,0,0,0,4,2,0,0
"Psarocolius_guatimozinus",405.31,NA,2,5,0,0,0,0,0,5,0,0,0
"Psarocolius_montezuma",297.46,2,2,5,0,0,0,0,0,5,0,0,0
"Psarocolius_viridis",297.225,NA,1,6,0,0,0,0,0,4,0,0,0
"Psarocolius_wagleri",155.04166665,2,2,5,0,0,0,0,0,5,0,0,0
"Pselliophorus_luteoviridis",30.4,NA,1,4,0,0,0,0,0,2,0,3,1
"Pselliophorus_tibialis",30.4,2,2,4,0,0,0,0,0,2,0,3,1
"Psephotellus_chrysopterygius",46.8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psephotellus_dissimilis",45.8,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psephotellus_varius",61.5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psephotus_haematonotus",61.395,5,8,0,0,0,0,0,0,3,0,4,3
"Pseudalaemon_fremantlii",23.42,NA,NA,1,0,0,0,0,0,0,0,6,3
"Pseudalopex_culpaeus",8616.24,4.44,NA,1,7,1,0,0,0,1,0,0,0
"Pseudalopex_fulvipes",2720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pseudalopex_griseus",4542.67,3.09,NA,0,3,2,0,0,0,3,0,0,2
"Pseudalopex_gymnocercus",4542.67,3.09,NA,0,3,2,0,0,0,3,0,0,2
"Pseudalopex_sechurae",4234,NA,NA,1,3,3,0,0,0,2,0,0,1
"Pseudalopex_vetulus",4233.47,3.2725,NA,1,3,3,0,0,0,2,0,0,1
"Pseudantechinus_bilarni",23.05,4.75,1,7,0,0,0,0,0,0,3,0,0
"Pseudantechinus_macdonnellensis",36.88,5.91,2,10,0,0,0,0,0,0,0,0,0
"Pseudantechinus_mimulus",17,5.94,2,9,0,0,0,1,0,0,0,0,0
"Pseudantechinus_ningbing",20.74,4,4,10,0,0,0,0,0,0,0,0,0
"Pseudantechinus_roryi",26.62,NA,2,10,0,0,0,0,0,0,0,0,0
"Pseudantechinus_woolleyae",40.615,5.9925,3,10,0,0,0,0,0,0,0,0,0
"Pseudasthenes_cactorum",17.5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pseudasthenes_humicola",20.6375,3.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pseudasthenes_patagonica",16.35,3.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pseudasthenes_steinbachi",19.5,2.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pseudastur_albicollis",652,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pseudastur_occidentalis",652,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pseudastur_polionotus",652,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pseudelaenia_leucospodia",11.9,2.4,3,10,0,0,0,0,0,0,0,0,0
"Pseudeos_fuscata",149,2,10,0,0,0,0,0,0,2,6,0,2
"Pseudhirundo_griseopyga",10.195,NA,8,10,0,0,0,0,0,0,0,0,0
"Pseudibis_davisoni",1588,3,6,7,0,0,0,0,0,0,0,0,3
"Pseudibis_papillosa",1216,3,3,5,0,2,2,0,0,0,0,1,0
"Pseudoalcippe_abyssinica",18.975,NA,NA,7,0,0,0,0,0,2,0,1,0
"Pseudobias_wardi",12.6875,NA,2,10,0,0,0,0,0,0,0,0,0
"Pseudobulweria_aterrima",276.25,NA,10,8,0,0,2,0,0,0,0,0,0
"Pseudobulweria_becki",409,NA,10,8,0,0,2,0,0,0,0,0,0
"Pseudobulweria_macgillivrayi",143,NA,10,8,0,0,2,0,0,0,0,0,0
"Pseudobulweria_rostrata",409,NA,13,8,0,0,2,0,0,0,0,0,0
"Pseudocalyptomena_graueri",31.62,NA,4,3,0,0,0,0,0,5,0,1,1
"Pseudocheirus_occidentalis",895.22,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pseudocheirus_peregrinus",895.22,1.9175,6,0,0,0,0,0,0,2,1,0,7
"Pseudochelidon_eurystomina",26,3,4,10,0,0,0,0,0,0,0,0,0
"Pseudochirops_albertisii",784.85,1.015,1,0,0,0,0,0,0,1,0,0,9
"Pseudochirops_archeri",1118.96,1.0225,2,0,0,0,0,0,0,1,0,0,9
"Pseudochirops_corinnae",1123,1.015,1,0,0,0,0,0,0,1,0,0,9
"Pseudochirops_coronatus",1395.85,1.01,1,0,0,0,0,0,0,1,0,0,9
"Pseudochirops_cupreus",1764.08,1.0075,2,0,0,0,0,0,0,1,0,0,9
"Pseudochirulus_canescens",300,2.4275,1,0,0,0,0,0,0,2,0,0,8
"Pseudochirulus_caroli",456.02,NA,2,0,0,0,0,0,0,2,0,0,8
"Pseudochirulus_cinereus",977.48,2,2,0,0,0,0,0,0,2,0,0,8
"Pseudochirulus_forbesi",639.16,1.26,2,0,0,0,0,0,0,2,0,0,8
"Pseudochirulus_herbertensis",1098.34,1.9175,2,0,0,0,0,0,0,2,0,0,8
"Pseudochirulus_larvatus",548.65,NA,2,0,0,0,0,0,0,2,0,0,8
"Pseudochirulus_mayeri",151.75,1.26,1,0,0,0,0,0,0,2,0,0,8
"Pseudochirulus_schlegeli",255.44,1.26,1,0,0,0,0,0,0,2,0,0,8
"Pseudocolaptes_boissonneautii",44.2625,NA,NA,7,0,3,0,0,0,0,0,0,0
"Pseudocolaptes_lawrencii",51,1,3,8,0,2,0,0,0,0,0,0,0
"Pseudocolopteryx_acutipennis",6.9875,3,7,10,0,0,0,0,0,0,0,0,0
"Pseudocolopteryx_citreola",7.61625,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pseudocolopteryx_dinelliana",7.89,3,4,10,0,0,0,0,0,0,0,0,0
"Pseudocolopteryx_flaviventris",7.5,2.8,2,10,0,0,0,0,0,0,0,0,0
"Pseudocolopteryx_sclateri",8.0875,2,1,10,0,0,0,0,0,0,0,0,0
"Pseudohydromys_ellermani",21.4,NA,1,8,0,0,0,0,0,0,0,0,2
"Pseudohydromys_fuscus",18.74,NA,3,7,0,0,0,0,0,0,0,0,3
"Pseudohydromys_germani",29.5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pseudohydromys_murinus",16.79,0.97,1,7,0,0,0,0,0,0,0,0,3
"Pseudohydromys_musseri",17.32,NA,1,10,0,0,0,0,0,0,0,0,0
"Pseudohydromys_occidentalis",21.9,NA,1,9,0,0,0,0,0,0,0,0,1
"Pseudois_nayaur",52334.5700000001,1.36,3,0,0,0,0,0,0,0,0,0,10
"Pseudoleistes_guirahuro",86.485,NA,3,4,0,0,0,0,0,2,0,3,1
"Pseudoleistes_virescens",79.94,NA,3,4,0,0,0,0,0,2,0,3,1
"Pseudomys_albocinereus",30.5,3.985,3,2,0,0,0,0,0,0,0,3,5
"Pseudomys_apodemoides",21.89,4.8,1,2,0,0,0,0,0,0,0,3,5
"Pseudomys_australis",65,3.05,2,2,0,0,0,0,0,0,0,3,5
"Pseudomys_bolami",15.5,2.375,3,2,0,0,0,0,0,0,0,3,5
"Pseudomys_calabyi",13,NA,1,2,0,0,0,0,0,0,0,3,5
"Pseudomys_chapmani",11.475,NA,2,2,0,0,0,0,0,0,0,3,5
"Pseudomys_delicatulus",9.78,3.1425,5,2,0,0,0,0,0,0,0,3,5
"Pseudomys_desertor",31.045,3,4,2,0,0,0,0,0,0,0,3,5
"Pseudomys_fieldi",45,3.495,2,2,0,0,0,0,0,0,0,3,5
"Pseudomys_fumeus",70,3.5,4,2,0,0,0,0,0,0,0,3,5
"Pseudomys_gracilicaudatus",79.53,2.9325,5,2,0,0,0,0,0,0,0,3,5
"Pseudomys_hermannsburgensis",12.2,2.1875,3,2,0,0,0,0,0,0,0,3,5
"Pseudomys_higginsi",63.16,2.765,2,2,0,0,0,0,0,0,0,3,5
"Pseudomys_johnsoni",12,NA,4,2,0,0,0,0,0,0,0,3,5
"Pseudomys_nanus",52.19,3,3,2,0,0,0,0,0,0,0,3,5
"Pseudomys_novaehollandiae",17.4,4.24,3,2,0,0,0,0,0,0,0,3,5
"Pseudomys_occidentalis",34,3,2,2,0,0,0,0,0,0,0,3,5
"Pseudomys_oralis",95,3.05,2,2,0,0,0,0,0,0,0,3,5
"Pseudomys_patrius",13,NA,4,2,0,0,0,0,0,0,0,3,5
"Pseudomys_pilligaensis",10.86,3,2,2,0,0,0,0,0,0,0,3,5
"Pseudomys_shortridgei",70,3,3,2,0,0,0,0,0,0,0,3,5
"Pseudonestor_xanthophrys",22.175,1.5,1,9,0,0,0,0,0,0,1,0,0
"Pseudonigrita_arnaudi",20,3.7,2,5,0,0,0,0,0,0,0,5,0
"Pseudonigrita_cabanisi",21.75,2.9,1,2,0,0,0,0,0,0,0,8,0
"Pseudopodoces_humilis",46.075,5,5,10,0,0,0,0,0,0,0,0,0
"Pseudoryx_nghetinhensis",97842.1999999999,NA,2,0,0,0,0,0,0,0,0,0,10
"Pseudoryzomys_simplex",45.2,NA,6,2,0,0,0,0,0,2,0,2,4
"Pseudoscops_grammicus",335,2,4,6,2,2,0,0,0,0,0,0,0
"Pseudoseisura_cristata",49.5,NA,5,8,0,0,0,0,0,0,0,0,2
"Pseudoseisura_gutturalis",70.4875,3.9,3,10,0,0,0,0,0,0,0,0,0
"Pseudoseisura_lophotes",72.6,2.8,5,7,1,0,0,0,0,1,0,1,0
"Pseudoseisura_unirufa",45.025,NA,4,8,0,0,0,0,0,1,0,1,0
"Pseudotriccus_pelzelni",10.9,NA,2,10,0,0,0,0,0,0,0,0,0
"Pseudotriccus_ruficeps",11.3,NA,3,10,0,0,0,0,0,0,0,0,0
"Pseudotriccus_simplex",9.5,NA,1,10,0,0,0,0,0,0,0,0,0
"Psilopogon_annamensis",129.75,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_armillaris",129.75,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_asiaticus",129.75,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_auricularis",129.75,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_australis",129.75,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_chersonesus",129.75,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_chrysopogon",129.75,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_corvinus",129.75,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_cyanotis",129.75,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_duvaucelii",129.75,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_eximius",129.75,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_faber",129.75,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_faiostrictus",129.75,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_flavifrons",129.75,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_franklinii",129.75,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_haemacephalus",129.75,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_henricii",129.75,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_incognitus",129.75,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_javensis",129.75,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_lagrandieri",129.75,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_lineatus",129.75,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_malabaricus",129.75,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_monticola",129.75,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_mystacophanos",129.75,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_nuchalis",129.75,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_oorti",129.75,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_pulcherrimus",129.75,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_pyrolophus",129.75,2,2,3,0,0,0,0,0,7,0,0,0
"Psilopogon_rafflesii",129.75,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_rubricapillus",129.75,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_virens",129.75,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_viridis",129.75,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopogon_zeylanicus",129.75,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psilopsiagon_aurifrons",33.6,NA,3,0,0,0,0,0,0,0,0,5,5
"Psilopsiagon_aymara",30.705,4.95,3,0,0,0,0,0,0,3,0,4,3
"Psilorhamphus_guttatus",11.3,NA,3,10,0,0,0,0,0,0,0,0,0
"Psilorhinus_morio",214,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psiloscops_flammeolus",55.75,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psittacara_acuticaudatus",170.181875,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psittacara_chloropterus",145.5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psittacara_erythrogenys",151,2.9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psittacara_euops",170.181875,3.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psittacara_finschi",168.91,2.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psittacara_frontatus",170.181875,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psittacara_holochlorus",138,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psittacara_leucophthalmus",162.5,3.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psittacara_mitratus",248,2.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psittacara_rubritorquis",158.045,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psittacara_wagleri",189.5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psittacella_brehmii",105.9375,NA,2,0,0,0,0,0,0,3,1,3,3
"Psittacella_lorentzi",63.473125,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psittacella_madaraszi",40.505,NA,2,0,0,0,0,0,0,3,0,5,2
"Psittacella_modesta",44.7,NA,3,0,0,0,0,0,0,5,0,5,0
"Psittacella_picta",62.75,NA,3,0,0,0,0,0,0,5,0,5,0
"Psittacula_alexandri",147.875,3.25,4,0,0,0,0,0,0,7,0,0,3
"Psittacula_calthrapae",145.006666666667,2.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psittacula_caniceps",224,NA,1,0,0,0,0,0,0,10,0,0,0
"Psittacula_columboides",86.245,4.25,4,0,0,0,0,0,0,2,1,4,3
"Psittacula_cyanocephala",65.995,4.5,3,0,0,0,0,0,0,8,0,2,0
"Psittacula_derbiana",251,NA,3,0,0,0,0,0,0,5,0,5,0
"Psittacula_eques",145.5,3.75,3,0,0,0,0,0,0,0,0,7,3
"Psittacula_eupatria",226.5,3.25,7,0,0,0,0,0,0,4,2,2,2
"Psittacula_finschii",89.595,4,5,0,0,0,0,0,0,3,0,3,4
"Psittacula_himalayana",160.66,3.95,3,0,0,0,0,0,0,4,0,3,3
"Psittacula_krameri",121.68,4,8,0,0,0,0,0,0,5,1,2,2
"Psittacula_longicauda",107.7,2.7,4,0,0,0,0,0,0,5,0,5,0
"Psittacula_roseata",113.33,4.5,4,0,0,0,0,0,0,5,1,2,2
"Psittaculirostris_cervicalis",115.5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psittaculirostris_desmarestii",117,NA,5,0,0,0,0,0,0,6,0,4,0
"Psittaculirostris_edwardsii",111.5,NA,2,0,0,0,0,0,0,10,0,0,0
"Psittaculirostris_godmani",115.5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psittaculirostris_salvadorii",118,NA,1,0,0,0,0,0,0,3,0,7,0
"Psittacus_erithacus",333,3,9,0,0,0,0,0,0,5,0,5,0
"Psittacus_timneh",333,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psitteuteles_goldiei",58.7,2,2,0,0,0,0,0,0,0,10,0,0
"Psitteuteles_iris",58.75,2,4,0,0,0,0,0,0,0,10,0,0
"Psitteuteles_versicolor",53.5,3.2,2,0,0,0,0,0,0,0,10,0,0
"Psittinus_abbotti",11.77,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psittinus_cyanurus",11.77,3,6,0,0,0,0,0,0,5,0,5,0
"Psittrichas_fulgidus",864.995,NA,2,0,0,0,0,0,0,7,1,0,2
"Psophia_crepitans",1041.875,5,1,1,0,0,0,0,0,9,0,0,0
"Psophia_dextralis",1132.88833333333,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psophia_leucoptera",1285.79,3,1,1,0,0,0,0,0,9,0,0,0
"Psophia_obscura",1132.88833333333,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psophia_ochroptera",1132.88833333333,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psophia_viridis",1071,NA,1,1,0,0,0,1,1,7,0,0,0
"Psophocichla_litsitsirupa",74.15,2.66,9,6,0,0,0,0,0,4,0,0,0
"Psophodes_cristatus",40.48,2.45,3,5,0,0,0,0,0,0,0,5,0
"Psophodes_nigrogularis",44.535,2,2,10,0,0,0,0,0,0,0,0,0
"Psophodes_occidentalis",39.72,2.45,2,5,0,0,0,0,0,0,0,5,0
"Psophodes_olivaceus",65.18,2,6,8,0,0,0,0,0,1,0,1,0
"Ptenochirus_jagori",79.18,1,2,0,0,0,0,0,0,10,0,0,0
"Ptenochirus_minor",47.02,NA,2,0,0,0,0,0,0,10,0,0,0
"Pteralopex_anceps",560.36,1,1,0,0,0,0,0,0,4,4,2,0
"Pteralopex_atrata",490.8,NA,1,0,0,0,0,0,0,4,4,2,0
"Pteralopex_flanneryi",452.2333333,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pteralopex_taki",410.64666665,NA,1,0,0,0,0,0,0,4,4,2,0
"Pteridophora_alberti",84.42,NA,1,2,0,0,0,0,0,8,0,0,0
"Pternistis_adspersus",437.5,6.701492537,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pternistis_afer",559.25,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pternistis_ahantensis",608,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pternistis_atrifrons",638.342391304348,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pternistis_bicalcaratus",440.5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pternistis_camerunensis",593,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pternistis_capensis",652.25,7.2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pternistis_castaneicollis",828.75,5.500666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pternistis_clappertoni",529.25,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pternistis_erckelii",1263,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pternistis_griseostriatus",410,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pternistis_hartlaubi",265,5.85,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pternistis_harwoodi",520.25,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pternistis_hildebrandti",622,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pternistis_icterorhynchus",526,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pternistis_jacksoni",1097,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pternistis_leucoscepus",701,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pternistis_natalensis",531.375,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pternistis_nobilis",878,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pternistis_ochropectus",809,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pternistis_rufopictus",783,4.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pternistis_squamatus",471.75,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pternistis_swainsonii",621,5.500859107,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pternistis_swierstrai",535,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pterocles_alchata",258.145,3,4,0,0,0,0,0,0,0,0,7,3
"Pterocles_bicinctus",237,2.5,4,0,0,0,0,0,0,0,0,10,0
"Pterocles_burchelli",181.085,3,6,0,0,0,0,0,0,0,0,10,0
"Pterocles_coronatus",300,2.5,1,0,0,0,0,0,0,0,0,7,3
"Pterocles_decoratus",181.92,2.75,4,0,0,0,0,0,0,0,0,10,0
