"binomial","Comp.1_mi_1","Comp.1_mi_10","Comp.1_mi_11","Comp.1_mi_12","Comp.1_mi_13","Comp.1_mi_14","Comp.1_mi_15","Comp.1_mi_16","Comp.1_mi_17","Comp.1_mi_18","Comp.1_mi_19","Comp.1_mi_2","Comp.1_mi_20","Comp.1_mi_21","Comp.1_mi_22","Comp.1_mi_23","Comp.1_mi_24","Comp.1_mi_25","Comp.1_mi_3","Comp.1_mi_4","Comp.1_mi_5","Comp.1_mi_6","Comp.1_mi_7","Comp.1_mi_8","Comp.1_mi_9","Comp.2_mi_1","Comp.2_mi_10","Comp.2_mi_11","Comp.2_mi_12","Comp.2_mi_13","Comp.2_mi_14","Comp.2_mi_15","Comp.2_mi_16","Comp.2_mi_17","Comp.2_mi_18","Comp.2_mi_19","Comp.2_mi_2","Comp.2_mi_20","Comp.2_mi_21","Comp.2_mi_22","Comp.2_mi_23","Comp.2_mi_24","Comp.2_mi_25","Comp.2_mi_3","Comp.2_mi_4","Comp.2_mi_5","Comp.2_mi_6","Comp.2_mi_7","Comp.2_mi_8","Comp.2_mi_9","Comp.3_mi_1","Comp.3_mi_10","Comp.3_mi_11","Comp.3_mi_12","Comp.3_mi_13","Comp.3_mi_14","Comp.3_mi_15","Comp.3_mi_16","Comp.3_mi_17","Comp.3_mi_18","Comp.3_mi_19","Comp.3_mi_2","Comp.3_mi_20","Comp.3_mi_21","Comp.3_mi_22","Comp.3_mi_23","Comp.3_mi_24","Comp.3_mi_25","Comp.3_mi_3","Comp.3_mi_4","Comp.3_mi_5","Comp.3_mi_6","Comp.3_mi_7","Comp.3_mi_8","Comp.3_mi_9","Comp.4_mi_1","Comp.4_mi_10","Comp.4_mi_11","Comp.4_mi_12","Comp.4_mi_13","Comp.4_mi_14","Comp.4_mi_15","Comp.4_mi_16","Comp.4_mi_17","Comp.4_mi_18","Comp.4_mi_19","Comp.4_mi_2","Comp.4_mi_20","Comp.4_mi_21","Comp.4_mi_22","Comp.4_mi_23","Comp.4_mi_24","Comp.4_mi_25","Comp.4_mi_3","Comp.4_mi_4","Comp.4_mi_5","Comp.4_mi_6","Comp.4_mi_7","Comp.4_mi_8","Comp.4_mi_9","Comp.1_mean","Comp.2_mean","Comp.3_mean","Comp.4_mean","Comp.5_mean"
"Macrophyllum macrophyllum",-0.87071769833323,-0.911073973069058,-0.878224991251444,-0.959220863958002,-0.843792377530787,-0.880703198010358,-0.857731266801601,-0.844792473320566,-0.90258259303813,-0.930397672786105,-0.883781599096186,-0.938207740892481,-0.923169265506544,-0.840696536238509,-0.894940630137787,-0.78874640242926,-0.84178258996255,-0.892758715268148,-0.94647289697366,-0.928168297225549,-0.85473813732093,-0.867285036288033,-0.904008099683255,-0.922731455759521,-0.841264844458934,-1.17472879958211,-1.13959974484234,-1.14710403969219,1.10855904098928,-1.17700709011324,-1.15723317067468,-1.1614023890657,-1.15187123894129,-1.11397534331067,-1.1174204439584,-1.19625656342271,1.12463058034296,1.1154457295129,-1.18918784888921,-1.12119817257469,-1.2157938328762,-1.17449459765993,-1.14664816396084,1.10485723724371,-1.11277653122777,-0.663550246893761,-1.11150468622942,-1.1293203227768,-1.118094830756,-1.18088451859205,-0.0614334965151067,-0.0625346163732485,-0.0866288251382099,-0.0986400121099679,0.0967914015928582,-0.0662225671217066,0.0148951610301484,0.0123553425985532,-0.0490761694373247,0.0827469353525739,-0.076795729749968,-0.110044526494047,-0.104307783093818,0.138400398279807,-0.0416694038945612,-0.00273750824656749,-0.0207958654086033,-0.0717924244547724,-0.096110968913127,-0.104205056127496,-0.905369140264279,-0.0243394984448312,-0.0346621881158382,-0.0725426467369222,0.0186821598662311,0.678657462246882,0.645604007349278,0.670786331522474,0.609949736104027,0.668267401021195,0.671982649072152,0.688420928705965,0.710519292290889,0.651791435546933,0.617893021369661,0.651551310142668,0.630804218413876,0.644804297445067,0.667196463276172,0.63693319540182,0.715004999432831,0.663955418945706,0.646030373931743,0.626375074667718,0.616484179210717,0.702609752906477,0.688213068021805,0.640022519505334,0.632966989732724,0.687407769727817,-0.885919574213625,-0.769862399518046,-0.0690414811168089,0.658569275839677,NA
"Makalata didelphoides",-0.589007249495749,-0.488451236642185,-0.609974371411315,-0.441939107896946,-0.563711677702853,-0.563906434148161,-0.606222101449138,-0.587764364332998,-0.551583164870799,-0.373916767228087,-0.546056354565805,-0.50873602167955,-0.556442081726344,-0.579719881899998,-0.397416958218376,-0.631827106882157,-0.547773383513292,-0.546634848165286,-0.527169346255572,-0.390908279897395,-0.57805103769344,-0.53367501619079,-0.486863691810682,-0.421357554013115,-0.578596915473021,0.946896639618501,0.93035580060913,0.998157522577033,-0.888999362302245,1.17125289032492,0.991274062480773,1.06431761985539,1.10531780375584,0.949077008987114,0.890429935306359,0.910979831133256,-0.908578584699256,-0.966163102458426,1.19565568401888,0.931285619358819,0.974574958648257,0.974530638077143,0.945230043000598,-0.955079090913855,0.892611870590957,1.91539523734751,1.02973271054902,0.946455915877616,0.928682080536962,1.0644832830466,1.67139230973319,1.72107387247988,1.62778487842564,1.77585844837316,1.49260015996369,1.65759666508289,1.59447485399262,1.57294495683804,1.70236190020071,-1.77547202843635,1.68968823446992,1.71181516565104,1.67419136635554,1.51129106182436,1.7519876955167,1.6443907532099,1.65065429504326,1.68134640835544,1.71155545195591,1.73629302492538,-0.0528782857259304,1.66057301894533,1.73285080497355,1.74920578523046,1.60238048060376,-0.0257899130122399,0.0185949828344751,-0.0721840581785178,0.022818699194345,0.0243951109158401,-0.00387831006265804,-0.0346968161753889,-0.0264286014430109,-0.107723707619508,0.0841014809716849,0.0212253919249912,-0.00965958023393754,-0.0461728401967534,-0.0353446745500274,0.0484300614601646,-0.0518066646307019,-0.0235166341098137,-0.0148782093372569,-0.0524601922024454,0.049704426867546,0.0044887714020817,-0.0105406232702718,-0.00554095197892529,0.0366948920258647,-0.00663817743162298,-0.528308198126522,0.721515080613077,1.45983845111952,-0.00867224547344345,NA
"Marmosa demerarae",-1.03829461539326,-1.06872148776044,-0.925109415529719,-1.00311473166509,-1.05605035511327,-1.03557116654668,-1.01413404584982,-1.06271208780647,-0.939951497497445,-1.15592928720181,-1.06119735475221,-0.964480006924475,-0.913653224511435,-1.029485175047,-1.14848900620054,-1.11973310679084,-1.07123535797809,-1.00166433729249,-0.901005225630717,-1.10214721364688,-1.05212473248829,-1.09083286028153,-1.05480807417986,-1.08849169164702,-1.06852435416898,1.09257086026922,1.2425908852735,1.1166590975835,-1.2967392988399,0.628532246616039,1.05597053264063,0.949610759475458,0.732364999544978,1.21763709173237,1.27130373227313,1.09710394050024,-1.28709809727208,-1.21269648720874,0.714701315943432,1.20596777573482,0.939906458580676,1.04659019782692,1.12508776422426,-1.22751015969518,1.16871593764267,-1.18296219374055,0.885194025119191,1.14948754113861,1.20157119464643,0.877855658946418,-2.13640845392227,-2.15807680890753,-2.18761297769501,-2.03454807604255,-2.1480082350014,-2.13677066991764,-2.21056498604799,-1.99661828040102,-2.07368273805137,2.02927638967056,-2.13419247063897,-2.14058244521224,-2.13876372017022,-2.2908105277062,-2.06205699861434,-2.15354654531052,-2.16969172005709,-2.10156163303247,-2.07067378718257,-1.96484573574283,1.93259817986562,-1.90037082773778,-2.03946259659467,-2.04180561803991,-2.17394809407688,0.995358397973673,0.929899898710173,1.05724936905986,0.957178450640639,0.872508114006784,0.952643387390764,0.97154175559219,0.897354406226544,1.06059056587938,0.822112339145491,0.959359927342814,1.01266248960938,1.05299964585206,0.959304734027079,0.785512949728606,0.949984889356315,0.924355702711513,0.980852566539149,1.0732976886905,0.846375199168011,0.861547460901121,0.872031769279043,0.932053384645649,0.855156915238608,0.903283427791838,-1.03869841647617,0.580496631158242,-1.78010917506269,0.939408617420288,NA
"Marmosa murina",0.199732749953615,0.186051518055598,0.31745001627628,0.274590998466737,0.178678330504579,0.219061366386688,0.219212121206904,0.147910294136125,0.321383136205591,0.0978486172330248,0.176882332284835,0.291166025376009,0.35269695111987,0.203206489944936,0.0908380682100797,0.0847094633362811,0.143608061136571,0.258235351695872,0.374758975692545,0.101614980646009,0.183086356225353,0.154364793021974,0.215906742215738,0.1567774539804,0.167932831526533,1.62583367730839,1.7382564273453,1.63437596169671,-1.76472316051425,1.18741760715922,1.58224561076058,1.48106509575029,1.27516496913769,1.69414013380247,1.75780030317789,1.63713692117613,-1.76686336806785,-1.69970276140895,1.27646185256198,1.68796603758227,1.51795860831872,1.58174180056863,1.63682586777162,-1.7057899938337,1.65578738755192,-0.759728869038809,1.40036081674379,1.64506479301019,1.68208319719656,1.42391016086378,-1.97766747045263,-1.98210105827241,-2.02636757470993,-1.84130265281358,-2.04604278997677,-1.97108885639211,-2.07583025865217,-1.86959214332842,-1.94210081805688,1.83497062405068,-1.95499753998342,-1.95211919546304,-1.96641473299252,-2.21088970223088,-1.87600960483037,-2.02412655353325,-2.01876894749207,-1.93744892597452,-1.90423228070057,-1.76214782944199,2.25793677912878,-1.76487951148571,-1.88715907052059,-1.84967544233022,-2.03571274008275,-0.354747809329597,-0.381141910500561,-0.30837819466457,-0.338258609671508,-0.469879535982704,-0.400299938535658,-0.391296210685847,-0.448700760552277,-0.297314184212256,-0.43406572034523,-0.359310955658374,-0.294977143990724,-0.294586206951587,-0.397741994206003,-0.485502742632841,-0.422798080891008,-0.399988221937196,-0.361824750880656,-0.264396323164114,-0.370117814773364,-0.498648811023108,-0.474472938634032,-0.399532637255283,-0.419973153130821,-0.456205803577265,0.204708160993526,0.936991563064823,-1.63135073186149,-0.388966418127463,NA
"Marmosops incanus",-0.756900097810882,-0.695368617105294,-0.573418250794676,-0.568961117651575,-0.633582907151937,-0.702204893006919,-0.624920252858506,-0.866945731836358,-0.564580969521126,-0.812750741477763,-0.722912172925188,-0.596568897437411,-0.563202320751713,-0.75855899715241,-0.751760438910102,-0.838611343357062,-0.737712229932351,-0.657705211276648,-0.535290576112335,-0.613990441152484,-0.637011439486212,-0.962330157688042,-0.680195050375592,-0.749428332435197,-0.63730158485543,2.17887539366791,1.78367333700149,0.870345881277592,-0.993609134761244,0.710872104899748,1.74269568651443,0.856859878802287,2.21257241137967,0.968226777141977,2.34331191058595,1.75152948172547,-1.81327190713607,-1.75856922184722,1.80278593290668,1.74247993160019,1.64241685942099,1.62657123387598,1.77001572626075,-2.8549253895585,0.863634343797862,-0.0593264671634149,2.99749230638945,1.69809751252307,2.26880148785611,0.762753330121868,-2.06831661869726,-1.50459498576194,-0.646592636098544,-0.573394438821304,-0.724478491912535,-1.62513669426842,-0.730813983383707,-2.53087634008223,-0.626317547025961,1.89641483545635,-1.58281163159922,-1.47790040413436,-1.49141931869496,-2.39870993431284,-1.40765891062636,-1.66313805273725,-1.54962436752627,-1.55741689423156,-2.52553425764098,-0.484445189793228,1.05246501105548,-3.04771332660077,-1.40046970776333,-1.92332922288049,-0.636981077375327,0.602740928561397,0.471415246514802,0.365775303264324,0.359318314691322,0.308535514466663,0.491146871699237,0.344632665047543,0.539696814275444,0.369338010179506,0.469666371145689,0.512906571320413,0.54553536985249,0.562299734497411,0.561010758804429,0.35353220235144,0.458869981456726,0.447718819115927,0.52081016381274,0.849001761198321,0.312587273221253,0.296240747136175,0.608397042253253,0.463839531538556,0.4865612094798,0.30668410053935,-0.689688510922528,1.00457237629132,-1.24915176741828,0.464330452256969,NA
"Mazama americana",0.182700018946744,0.25004879679759,0.168893695092906,0.276119869469873,0.206555226275076,0.200317518688589,0.173465346117248,0.187671496165732,0.208830235706341,0.326247431342814,0.211917347266925,0.231733338456037,0.20076241479295,0.197243516034944,0.316560493619133,0.158975451336834,0.218890796732183,0.212316267913124,0.218275449875996,0.316927231236141,0.194937188067937,0.223368737832802,0.253793395452668,0.29658829827143,0.195098506685567,0.596326960650534,0.553236356565523,0.62049604548927,-0.466233435990268,0.785080176837887,0.62477484592673,0.709082146599482,0.764788026017543,0.568429858999757,0.508579688199466,0.540263239100951,-0.498993031321372,-0.555852553599398,0.806359361461895,0.575360602301586,0.690990649949229,0.634459675094441,0.564581908975579,-0.52033224165063,0.503667898455994,1.44969510522427,0.691255657579584,0.566720028967851,0.544597574400956,0.716996158378421,1.35456555008073,1.34088574561107,1.36299528801949,1.38454890340085,1.18879168224487,1.32381188290413,1.30799558113853,1.26172207064396,1.42590784381597,-1.30385418401022,1.33442974481577,1.37100783017209,1.38124965637721,1.24523363453726,1.30127423849349,1.32801133245463,1.31334973328587,1.3548370542874,1.41488115059339,1.29848751735396,-0.132132551921342,1.30669231601178,1.36805714078821,1.3267549214155,1.27696767764052,0.954322848266295,0.990981935377071,0.909823153472819,0.989161688052423,0.992881012449896,0.972196271626598,0.94562507340526,0.957069161172937,0.880811770797468,1.04376216629849,0.991241344095827,0.962927237654448,0.930242231329772,0.942478572691566,1.0164679312792,0.935934329937634,0.954717439883907,0.958883731278499,0.922248553408635,1.01512148174375,0.979859527688008,0.97063939479508,0.969497309767342,1.00603407587853,0.970597945108502,0.225129522727103,0.478973228104611,1.16545887040621,0.966541047498398,NA
"Mazama gouazoubira",0.238004845515601,0.325160550902296,0.218702099503519,0.363074560636804,0.262879889194731,0.262510897993494,0.223660700140192,0.236678967627347,0.271657066957535,0.421037303115055,0.274344706356562,0.302816755863622,0.264887885252483,0.249563533636315,0.402328533364619,0.200573464065409,0.27351105407353,0.277190250767376,0.289261408367479,0.396980262725051,0.249968900618357,0.288668864683019,0.330993114615151,0.37996607371672,0.250343711176036,0.844633269588641,0.795023964300717,0.87454403524641,-0.710443957643725,1.07472945949935,0.879184845231369,0.968729706816856,1.03130897858669,0.808535801025999,0.746282053485196,0.793898726775862,-0.743656188324697,-0.807342249425212,1.09640346059985,0.809318476702403,0.936932551780609,0.883148392828374,0.815129032772348,-0.775510247056338,0.746596619911661,1.81791275551223,0.941971028866607,0.812696883666288,0.785939881521851,0.980093430554566,1.63087598831078,1.641477568745,1.62527013515869,1.69167178355159,1.43716496591592,1.60556128322689,1.56748064549778,1.51881703036592,1.68512122386361,-1.63276606001152,1.62670038559446,1.66331707977076,1.65492381425363,1.48321424760741,1.62155222054425,1.59603162284292,1.59269197568249,1.63460050544796,1.6881405520537,1.61616816967973,-0.0862372396637828,1.57987262138339,1.65601917648666,1.64041020416665,1.54709707325437,0.366446298657806,0.418224266732183,0.314099318949119,0.421413952408702,0.416474156454039,0.387514829681768,0.355166182861266,0.371298376003802,0.283254623628688,0.492975970365962,0.416710765951368,0.387075221445436,0.341809545701756,0.354702236508851,0.459157273410471,0.340558615531987,0.375155135974726,0.37603893465156,0.335732261888334,0.46811659186556,0.396453159669371,0.387573035791804,0.390660655426084,0.44486414519436,0.385292374596106,0.290190616034732,0.656242428512956,1.41140707894917,0.387470717174044,NA
"Metachirus nudicaudatus",-0.156270418265925,-0.152009113605885,-0.0944628124487294,-0.10166074753057,-0.157337337013562,-0.141797420172872,-0.145853056669428,-0.18077821537932,-0.0851259566815209,-0.183569645712294,-0.163483447095597,-0.101733357497582,-0.0725525689025399,-0.145874235546114,-0.184950522958501,-0.213974871046929,-0.174282787222095,-0.118271804701274,-0.0587845305432111,-0.18564647614683,-0.160126089821003,-0.170072450633734,-0.132557965817764,-0.15791799180937,-0.165962481556309,0.883635587450667,0.951125481206853,0.904483798976632,-0.963235337309726,0.678221410419455,0.871266315765984,0.8276991304758,0.720531044371431,0.934732388400064,0.958597339582747,0.877901991799805,-0.965490058728171,-0.941066763771859,0.73180222486002,0.926357330999022,0.820451029407441,0.864283831264694,0.894805624595543,-0.944047992019568,0.901413586722288,-0.177806850495448,0.784835939460419,0.903164178428196,0.922735974019226,0.791135599885286,-0.801586208094698,-0.794375046010206,-0.843408771042902,-0.709707314370294,-0.84479239757215,-0.801744878108866,-0.857539012902729,-0.744635747729609,-0.772246604196247,0.703630778167334,-0.788055875387588,-0.788643013671493,-0.803252170205086,-0.926607704128136,-0.723077407852972,-0.821824527065096,-0.821083733023951,-0.778661509325962,-0.758194138845928,-0.674005698646289,1.0955918149894,-0.674604333511921,-0.731756615458421,-0.714766599887045,-0.832415567029376,-0.0840129650107605,-0.0962435861715736,-0.0691167384019921,-0.0781869614339755,-0.141907599719215,-0.107196184019464,-0.105046846703468,-0.131003012855444,-0.0740096319838745,-0.117809271716898,-0.0820897761401808,-0.0557715492751576,-0.0610620781482708,-0.113391792583376,-0.150884745209193,-0.121059930190735,-0.112083597066391,-0.0928099661919495,-0.0488164953786917,-0.0874483674175631,-0.155449868498876,-0.147405391148316,-0.113532024585169,-0.116648664016941,-0.136663279666917,-0.144202252191158,0.526301312230672,-0.648310491236409,-0.103986012941376,NA
"Micronycteris megalotis",-0.126566530076855,-0.157005972147578,-0.131533176700742,-0.191651661852183,-0.101549465726224,-0.126636821840171,-0.11638107310727,-0.116985846968596,-0.144706683653102,-0.176935866199567,-0.139629405300764,-0.183828957799063,-0.16237205169683,-0.0996949873234395,-0.150056136155049,-0.0643957178634233,-0.11145476769178,-0.135627857643517,-0.180127287400064,-0.204779042760353,-0.11222417572115,-0.118786856177815,-0.140380329482851,-0.174419658615344,-0.0979474083310318,-0.859939950032425,-0.847573255564217,-0.841689400808942,0.833216880585598,-0.846252711588062,-0.846585884299427,-0.847499173967591,-0.830784438890617,-0.833366691688468,-0.830885338504879,-0.877472462261015,0.842225689306382,0.828583568358284,-0.856889056028962,-0.837242327325082,-0.873878061338953,-0.858493668758939,-0.844814343325783,0.823265727013501,-0.82573247640409,-0.410643883633285,-0.807124900871372,-0.837185843055733,-0.835059425732533,-0.858133333442665,0.0359088121183867,0.0450614292920486,0.0123467820301326,0.0190010771322984,0.160515097933449,0.0352549663315292,0.0981932754853895,0.0906477057092583,0.0319429163223155,-0.0354310977897004,0.0327160961351217,0.00498215878021452,0.0011499468409808,0.189264783561189,0.0717345595841968,0.0771743183626704,0.071971352997857,0.0286755825139755,0.00568632089372484,0.0189290889148278,-0.715271996549122,0.0586948645757226,0.0586143623992225,0.0444590521135253,0.103965561247447,-0.130092649406429,-0.139701605140757,-0.147369480824388,-0.166122278639885,-0.135714367196207,-0.138430362247991,-0.127905091107998,-0.0955698381769931,-0.161749410215349,-0.134425985114037,-0.138372032573919,-0.152611914371008,-0.162593685939851,-0.145682474684257,-0.124160707058488,-0.107178919792433,-0.129256562165503,-0.158321120510321,-0.175158672988425,-0.112041736559357,-0.111948771217197,-0.118161617692731,-0.157609743696375,-0.13070938605349,-0.126817795892419,-0.138627109529391,-0.559198190490371,0.0218474806774664,-0.137108248370632,NA
"Micronycteris minuta",-0.356728236128276,-0.381070422989814,-0.363485143718618,-0.413937962517767,-0.331166846828434,-0.357766666938249,-0.347629847998332,-0.343327744655084,-0.374867420796987,-0.391832416162859,-0.366048450189975,-0.407587822456239,-0.392472922623476,-0.330184192550351,-0.366019652270651,-0.296220824917611,-0.336164585900386,-0.365838793467407,-0.40858077498548,-0.410955291559949,-0.342165628436962,-0.346911662593915,-0.368000349399932,-0.391303553068399,-0.329079512217509,-0.824176785457164,-0.807665139957324,-0.801197599961581,0.79251496434673,-0.800549610508944,-0.807618602241025,-0.804463151876554,-0.787992290954992,-0.790090573493812,-0.793272127235695,-0.843982945815448,0.801525432045174,0.786122781809824,-0.809297934486797,-0.795811712331147,-0.842627674307084,-0.821309778854476,-0.806676990383812,0.780461886956738,-0.78840856769345,-0.322787567494965,-0.76651198014672,-0.796889232918516,-0.793666222026594,-0.816732014469168,0.11971738727771,0.128908407962816,0.0943352415673794,0.105501575588002,0.233166999252559,0.117104577494051,0.176510673802108,0.169327694590121,0.122366251685913,-0.120767058226577,0.114744421329277,0.0888277805202558,0.0852484622790768,0.264697322797949,0.154370293436884,0.161120782944033,0.153273205148939,0.112788783872195,0.0929283249152351,0.101367070406778,-0.722820490216922,0.144064115987249,0.146116358694172,0.127713175504021,0.181929194672942,0.0914175690819024,0.0791615577636277,0.0746895300799715,0.0523000609775862,0.0882843759781824,0.0855512562945503,0.0949002129855316,0.122932211715997,0.0576563785142277,0.0796801064494016,0.0818047731696763,0.0646941719788269,0.0593350587523674,0.0773416067081679,0.0892420480022615,0.114681764859241,0.0882237466188082,0.0646186124825252,0.0456115558577082,0.0919250667429175,0.11197630941774,0.102978413524724,0.0641231705202507,0.0830116456218086,0.0972460348143051,-0.364773869014906,-0.530444137498272,0.0941016221314467,0.0825354895564922,NA
"Micronycteris sanborni",-0.586890315451608,-0.641406230631,-0.595437484445177,-0.671501148242735,-0.561191146904778,-0.588580439197324,-0.732645727747328,-0.569670015391756,-0.636167051340444,-0.701826456267873,-0.592199506592653,-0.631227379218702,-0.622500619826265,-0.672039953554275,-0.633238020865944,-0.528046303171689,-0.618220434082549,-0.596050102641724,-0.637022537018513,-0.69659359466656,-0.591158606762252,-0.574602310741465,-0.594967606735125,-0.608004874289825,-0.559890405691172,-0.788413650521499,-0.377450278646803,-0.760705819107664,-0.0434634849679938,-0.752213754813203,-0.772002110645006,0.819259919937818,-0.745200195117826,0.140629579445491,-0.0218087990261227,-0.8131126752996,0.764528819897164,0.748994743281557,0.0925367813912734,-0.398553660072851,-0.811377354867549,-0.343467268524358,-0.768539650682527,0.719827909015344,-0.0321980534751091,-0.300318624849274,-0.728887663385775,-0.763539142477855,-0.754046404658105,-0.777637018960854,0.203525906134117,-0.195778132476577,0.17632362319677,-0.574594268485004,0.301815871557882,0.202720285686428,-1.7430713543401,0.24800764264611,-0.707002390519551,0.509963728357978,0.199586133326825,0.176388965812864,0.174919415799002,-0.978338378946104,-0.132333688963571,0.245067198701125,-0.274847779137905,0.196901931730251,0.162073094600613,-0.523457250526473,-0.49945993594894,0.232866369171292,0.240944543676065,0.212773518021342,0.262853237845337,0.312927425745202,0.360084524076703,0.296748182975608,0.416678333437919,0.31273128689444,0.308950331184148,0.61441701031088,0.341433900014686,0.479093896261049,0.379754184510227,0.301516190310187,0.281253882767548,0.280065287470457,0.485774976366954,0.337217007362218,0.336542089572163,0.377772413578701,0.287557982336731,0.270689957023222,0.394462951033473,0.35498548258579,0.323694550288294,0.284663474613235,0.296497023124788,0.320952095980943,-0.617643130859149,-0.298686314285253,-0.0752860685232092,0.350258577593023,NA
"Micronycteris schmidtorum",-0.586877624206636,-0.6048683466828,-0.595234213148472,-0.636212003540414,-0.559958827350601,-0.588409523907224,-0.578635295042781,-0.568833026065515,-0.605015827296664,-0.606479027399302,-0.592455190252795,-0.631274554575848,-0.622512444830782,-0.559933179324962,-0.581714680905738,-0.527594961264762,-0.56020546620622,-0.596037408727181,-0.637026797617321,-0.616733578658039,-0.57171372646125,-0.574589642839508,-0.595118215534545,-0.60780930618179,-0.559341753187953,-0.788412642775268,-0.770492445288245,-0.765859444730803,0.751813591389848,-0.760110722502014,-0.773676613379141,-0.763800409610695,-0.750758737788565,-0.746814136327162,-0.757493443810003,-0.810492804354413,0.762677235715099,0.747217215554519,-0.767288687906264,-0.756159585968989,-0.81381019936449,-0.789170358551751,-0.768539200499185,0.744790581694516,-0.754574373406223,-0.233621639886884,-0.728886299218349,-0.761802109042058,-0.755819558227058,-0.781479258058507,0.203527820433277,0.215620042513814,0.18205008570407,0.192003252561803,0.313825901189919,0.204604983662336,0.257831279204806,0.255279402673874,0.212792079552591,-0.207893135910369,0.196774144708635,0.174532993518279,0.173064327293766,0.348748853850309,0.238852798561515,0.247984769950104,0.240409526279036,0.19690375073584,0.18741155592998,0.187238719216859,-0.734986607428417,0.232867481851164,0.239114266181431,0.214580331554142,0.267788643592717,0.312939727796277,0.297601813993823,0.295603697407321,0.270734513703484,0.311398068048244,0.308671593326419,0.317271675336699,0.340576059979576,0.277074014234968,0.293583522842371,0.301993618679972,0.28163926827095,0.280476928354448,0.29916578267156,0.302484149874484,0.336163640209146,0.304890831243803,0.287570329050486,0.264670266959315,0.295425579477069,0.335531652980543,0.323706940344955,0.284973970749077,0.296274281755761,0.320368751746976,-0.590583384848364,-0.503702561853683,0.169637090695259,0.301631627161509,NA
"Mimon bennettii",-0.0437493882922032,-0.0307124613157985,-0.052984134120141,-0.0362456716212201,-0.019191086549867,-0.0330063025614049,-0.0428968517972756,-0.0417355076576356,-0.040634918511026,-0.00924759658586378,-0.0395162649210216,-0.0555427424762692,-0.0534860177782578,-0.0232613867634616,-0.000539179323041761,-0.0199079255642928,-0.0247831296228671,-0.032991506488988,-0.0550479996745802,-0.0430783546633866,-0.0309343864956201,-0.0198979558472157,-0.015787115860685,-0.0238078695445207,-0.020947293410802,-0.207756394133626,-0.211228061616701,-0.182100152600686,0.218913025702559,-0.123861367216122,-0.186015981790766,-0.163171599038855,-0.136680711001031,-0.199086109876149,-0.213612151097889,-0.229630315461573,0.217034750284345,0.188445776574224,-0.1233131069571,-0.206332276509155,-0.200815302861954,-0.197904612311515,-0.201626015595469,0.189669450404353,-0.20909634676106,0.384879099697042,-0.148762520319469,-0.198957343353051,-0.20575509389501,-0.167764521031464,0.571799322593892,0.596899469667192,0.542334126709589,0.598709927765899,0.592874697346355,0.568459364370971,0.586940380542142,0.573513543793822,0.573310819434241,-0.610550942134275,0.579133993294765,0.568328110073668,0.550927559121553,0.614532271524723,0.626960141560971,0.58677875063667,0.589156775395247,0.570823971403183,0.564401942109354,0.588363151082905,-0.455035987216496,0.579889321046671,0.60535579375259,0.608136627888774,0.594150346771668,-0.351850867627315,-0.337591120084098,-0.381033632039884,-0.351772017562333,-0.338705252473338,-0.351352606731472,-0.355377322199704,-0.32723424901356,-0.400549886140889,-0.30353376352166,-0.337287506968055,-0.354714626298284,-0.38026397121636,-0.36682390337424,-0.310085573546793,-0.348082456202521,-0.345743119067297,-0.366677672734442,-0.389118214764707,-0.291339186546545,-0.331614966010372,-0.338071185681243,-0.361222298977477,-0.319086518217114,-0.345285289375656,-0.0323973218978978,-0.100581115230645,0.494647739141443,-0.347376688255014,NA
"Mimon crenulatum",0.168281872722681,0.165760550975609,0.161906090411853,0.152236915051427,0.192344375703071,0.177651804524146,0.172267790998165,0.168066607936611,0.166914372753943,0.168960035690886,0.164992645668111,0.140341509491119,0.153008288086568,0.190463922525089,0.182662363244559,0.201949169659963,0.180885280094268,0.174838425629161,0.146312107467518,0.127772980347862,0.181175246863869,0.186530348023355,0.184619871010944,0.16017671898133,0.193253044106014,-0.38299668940595,-0.38703575884206,-0.363689347662887,0.390693687680933,-0.324864915878777,-0.366350751719059,-0.352864681434092,-0.328516958987238,-0.377870586053714,-0.382964595659611,-0.401624177565294,0.39117568699165,0.367698207972691,-0.328528127610449,-0.382539200799466,-0.376209281689486,-0.376447797811108,-0.377280248269273,0.367838578778772,-0.378144524133578,0.123121682329493,-0.33050674143786,-0.375682474371823,-0.381587062182145,-0.357197470256661,0.368868051080333,0.390425220059479,0.342485306388488,0.383694040876618,0.423453862833968,0.368074966683276,0.399598453348373,0.387334788792429,0.362634742209355,-0.397676678681914,0.37570563839627,0.359428505717133,0.344731489019239,0.44366874459154,0.421036632957964,0.389347269172064,0.392718489359779,0.366275827970092,0.353184045684077,0.379727787681369,-0.500919036905362,0.378821145337163,0.396442377491509,0.399816221907677,0.406881800342564,-0.524580586761153,-0.512909962774445,-0.551639116746642,-0.529244234232493,-0.518140938572112,-0.52851981211326,-0.528196195668096,-0.49494683920788,-0.567357153263265,-0.480456920985811,-0.513669916911664,-0.527447029144389,-0.554198099194899,-0.541230278102965,-0.482705709045365,-0.517085900865748,-0.515655731216429,-0.543735526084518,-0.562657781357722,-0.455873829029923,-0.507396523736868,-0.51098544882387,-0.538155344421923,-0.491406366814628,-0.521401166641485,0.170534893518725,-0.22769494192068,0.317430387692539,-0.520783856468702,NA
